dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,38,draft|draft_verify,139.2960548400879,289.44945335388184,0.0,1338,25,1383,38,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,39,draft|draft_verify,63.22741508483887,284.11006927490234,0.0,1363,9,1394,39,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,40,draft|draft_verify,133.81648063659668,296.236515045166,0.0,1372,28,1424,40,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,41,draft|draft_verify|target|target_rescue_verify,392.55619049072266,635.7839107513428,357.85412788391113,1400,79,2981,82,1400,50,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,42,draft|draft_verify,444.3011283874512,334.7766399383545,0.0,1450,96,1574,42,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,43,draft|draft_verify,199.4192600250244,342.99421310424805,0.0,1546,42,1618,43,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,101,101,44,draft|draft_verify,65.1392936706543,341.22705459594727,0.0,1588,8,1628,44,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,102,102,1,draft|draft_verify,125.25272369384766,21.920204162597656,0.0,71,26,44,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,102,102,2,draft|draft_verify,373.4281063079834,31.86774253845215,0.0,97,78,124,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,102,102,3,draft|draft_verify,600.0287532806396,61.75088882446289,0.0,175,113,239,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,102,102,4,draft|draft_verify,306.04052543640137,80.05237579345703,0.0,288,67,308,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,102,102,5,draft|draft_verify,209.95330810546875,104.70390319824219,0.0,355,39,349,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,1,draft|draft_verify|target|backtracking_verify,326.779842376709,113.26932907104492,621.7491626739502,162,65,386,2,162,103,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,2,draft|draft_verify|target|target_rescue_verify,2431.826591491699,425.6429672241211,2094.4736003875732,492,525,1653,8,492,348,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,3,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1501.962661743164,538.8524532318115,1379.6818256378174,840,317,2019,12,840,218,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,4,draft|draft_verify|target|target_rescue_verify,3554.4800758361816,945.418119430542,4087.6541137695312,1550,690,4097,24,1550,589,3,6,3
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,5,draft|draft_verify|target|target_rescue_verify|backtracking_verify,3732.708692550659,795.581579208374,1442.4645900726318,1331,725,3429,20,1331,222,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,6,draft|draft_verify|target|target_rescue_verify,2267.3892974853516,1177.6268482208252,3340.2366638183594,2352,401,5349,36,2352,502,3,6,3
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,7,draft|draft_verify|target|target_rescue_verify,805.1373958587646,607.1486473083496,787.9724502563477,1838,170,2911,21,899,127,2,3,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,103,103,8,draft|draft_verify|target|target_rescue_verify,399.37710762023926,675.4975318908691,666.205883026123,2021,82,3116,24,1026,104,2,3,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,1,draft|draft_verify|target|backtracking_verify,153.20754051208496,87.44072914123535,554.8384189605713,136,32,281,2,136,85,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,2,draft|draft_verify|target|backtracking_verify,193.27139854431152,161.36670112609863,188.63487243652344,389,39,465,6,168,26,2,3,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,3,draft|draft_verify|target|backtracking_verify,262.9048824310303,285.1896286010742,251.1909008026123,622,61,847,15,388,28,3,5,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,4,draft|draft_verify|target|target_rescue_verify,2342.1380519866943,853.9626598358154,3447.474241256714,1099,521,2788,40,1099,553,5,10,5
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,5,draft|draft_verify,146.5933322906494,125.69832801818848,0.0,406,31,388,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,6,draft|draft_verify|target|target_rescue_verify,639.3389701843262,257.1070194244385,933.7465763092041,437,126,1055,12,437,149,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,7,draft|draft_verify,82.2441577911377,128.66902351379395,0.0,586,15,555,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,8,draft|draft_verify,226.0594367980957,130.48958778381348,0.0,601,43,600,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,9,draft|draft_verify|target|backtracking_verify,127.93111801147461,280.4532051086426,269.41466331481934,644,26,1255,18,644,25,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,10,draft|draft_verify|target|target_rescue_verify,539.0462875366211,626.483678817749,1014.2529010772705,1339,97,2754,40,1339,139,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,104,104,11,draft|draft_verify,173.69627952575684,156.0213565826416,0.0,754,31,747,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,1,draft|draft_verify,124.06206130981445,93.86539459228516,0.0,371,21,338,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,2,draft|draft_verify|target|target_rescue_verify,506.79826736450195,259.0358257293701,1348.172903060913,392,89,987,4,392,220,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,3,draft|draft_verify|target|backtracking_verify,243.99447441101074,292.6490306854248,664.2885208129883,612,49,1277,6,612,107,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,4,draft|draft_verify|target|target_rescue_verify,242.19465255737305,321.0732936859131,335.7510566711426,661,42,1316,8,661,50,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,5,draft|draft_verify,250.6113052368164,154.5865535736084,0.0,711,53,717,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,105,105,6,draft|draft_verify,126.81078910827637,165.25769233703613,0.0,764,25,744,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,106,106,1,draft|draft_verify,494.159460067749,52.16622352600098,0.0,106,102,154,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,106,106,2,draft|draft_verify,229.07710075378418,60.39690971374512,0.0,208,50,206,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,106,106,3,draft|draft_verify,314.71800804138184,80.67011833190918,0.0,258,67,275,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,106,106,4,draft|draft_verify,63.78507614135742,78.20820808410645,0.0,325,13,290,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,106,106,5,draft|draft_verify,148.3922004699707,97.40257263183594,0.0,338,30,322,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,1,draft|draft_verify,192.2595500946045,30.771255493164062,0.0,88,41,75,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,2,draft|draft_verify,165.14062881469727,30.254125595092773,0.0,129,38,115,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,3,draft|draft_verify,79.54597473144531,46.21529579162598,0.0,167,19,136,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,4,draft|draft_verify,185.5170726776123,51.67531967163086,0.0,186,45,183,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,5,draft|draft_verify,102.5390625,61.585426330566406,0.0,231,17,202,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,6,draft|draft_verify,258.42905044555664,78.4454345703125,0.0,248,62,266,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,7,draft|draft_verify,69.81587409973145,77.59571075439453,0.0,310,14,282,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,8,draft|draft_verify,434.295654296875,104.93326187133789,0.0,324,91,375,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,9,draft|draft_verify,76.15375518798828,133.24761390686035,0.0,415,15,392,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,107,107,10,draft|draft_verify,215.09933471679688,135.06674766540527,0.0,430,40,433,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,1,draft|draft_verify|target|backtracking_verify,315.68408012390137,102.09345817565918,337.1295928955078,141,60,283,2,141,47,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,2,draft|draft_verify|target|target_rescue_verify|backtracking_verify,1315.0434494018555,300.3735542297363,1105.7498455047607,389,267,1011,8,389,170,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,3,draft|draft_verify|target|backtracking_verify|target_rescue_verify,3026.0541439056396,638.4327411651611,2234.791040420532,877,617,2439,18,877,362,3,6,3
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,4,draft|draft_verify|target|target_rescue_verify,2516.5700912475586,596.0836410522461,1341.3302898406982,797,525,2136,16,797,205,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,5,draft|draft_verify|target|target_rescue_verify,749.1700649261475,558.4073066711426,2313.9750957489014,1002,171,2375,20,1002,380,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,6,draft|draft_verify|target|target_rescue_verify,9544.649600982666,1090.8291339874268,2522.0253467559814,1382,2083,5086,24,1382,412,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,108,108,7,draft|draft_verify|target|target_rescue_verify,1179.1858673095703,448.80127906799316,2263.690233230591,765,249,2057,14,765,360,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,1,draft|draft_verify,163.52343559265137,51.36370658874512,0.0,197,35,178,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,2,draft|draft_verify,594.3365097045898,78.22060585021973,0.0,232,127,307,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,3,draft|draft_verify,373.8536834716797,125.5805492401123,0.0,359,78,387,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,4,draft|draft_verify,144.72723007202148,126.50918960571289,0.0,437,30,419,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,5,draft|draft_verify|target|target_rescue_verify,352.1578311920166,264.0378475189209,301.4671802520752,467,76,952,10,467,34,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,6,draft|draft_verify,285.4945659637451,128.5073757171631,0.0,501,66,523,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,7,draft|draft_verify,309.2608451843262,131.82878494262695,0.0,567,66,591,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,8,draft|draft_verify|target|target_rescue_verify,505.0313472747803,314.41473960876465,513.0033493041992,633,108,1373,16,633,79,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,9,draft|draft_verify|target|backtracking_verify,194.37384605407715,309.9794387817383,319.5013999938965,712,41,1437,18,712,48,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,10,draft|draft_verify|target|target_rescue_verify,65.17386436462402,309.6609115600586,118.5147762298584,753,13,1460,20,753,13,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,11,draft|draft_verify,79.50592041015625,154.4182300567627,0.0,766,16,748,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,109,109,12,draft|draft_verify,54.86273765563965,157.95469284057617,0.0,782,10,760,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,1,draft|draft_verify|target|backtracking_verify,538.6040210723877,113.72184753417969,319.110631942749,173,119,408,2,173,49,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,2,draft|draft_verify|target|target_rescue_verify,5080.163240432739,911.4818572998047,12586.704730987549,514,1057,3994,8,514,2114,2,4,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,3,draft|draft_verify|target|backtracking_verify,323.21643829345703,157.03988075256348,402.864933013916,287,70,608,6,287,62,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,4,draft|draft_verify|target|target_rescue_verify,540.4653549194336,237.9307746887207,427.950382232666,357,118,801,8,357,63,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,5,draft|draft_verify|target|target_rescue_verify,456.3639163970947,256.32429122924805,363.66868019104004,420,103,907,10,420,54,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,6,draft|draft_verify|target|target_rescue_verify,177.5836944580078,272.46785163879395,388.26680183410645,474,41,957,12,474,54,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,7,draft|draft_verify|target|target_rescue_verify,1226.4060974121094,327.99386978149414,1531.3243865966797,528,261,1491,14,528,256,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,8,draft|draft_verify,151.98063850402832,174.15261268615723,0.0,784,30,775,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,9,draft|draft_verify|target|target_rescue_verify,906.7239761352539,414.5209789276123,1431.7703247070312,814,191,1985,18,814,240,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,10,draft|draft_verify,147.50051498413086,228.68800163269043,0.0,1054,30,1049,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,11,draft|draft_verify,1127.2447109222412,273.58245849609375,0.0,1084,240,1291,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,12,draft|draft_verify,179.8264980316162,279.5851230621338,0.0,1324,34,1327,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,13,draft|draft_verify,1156.3217639923096,332.6401710510254,0.0,1358,240,1569,13,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,14,draft|draft_verify|target|target_rescue_verify,205.5361270904541,668.769121170044,272.40538597106934,1598,43,3219,28,1598,34,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,15,draft|draft_verify,1113.3885383605957,391.6056156158447,0.0,1632,240,1847,15,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,16,draft|draft_verify,166.5627956390381,394.32573318481445,0.0,1872,34,1883,16,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,110,110,17,draft|draft_verify,1150.1803398132324,423.3722686767578,0.0,1906,240,2125,17,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,111,111,1,draft|draft_verify,146.8675136566162,29.539823532104492,0.0,108,32,86,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,111,111,2,draft|draft_verify,730.3671836853027,61.161041259765625,0.0,140,159,247,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,111,111,3,draft|draft_verify,354.72965240478516,96.82583808898926,0.0,299,73,322,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,111,111,4,draft|draft_verify,345.5827236175537,140.44904708862305,0.0,372,72,396,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,111,111,5,draft|draft_verify,170.1042652130127,126.31964683532715,0.0,444,33,431,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,1,draft|draft_verify,329.8828601837158,51.85437202453613,0.0,132,71,149,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,2,draft|draft_verify,323.1852054595947,63.666343688964844,0.0,203,68,219,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,3,draft|draft_verify,116.77980422973633,63.27223777770996,0.0,271,22,243,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,4,draft|draft_verify,207.74078369140625,85.76011657714844,0.0,293,40,285,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,5,draft|draft_verify,62.47210502624512,87.58068084716797,0.0,333,12,299,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,6,draft|draft_verify,411.6480350494385,95.87359428405762,0.0,345,82,383,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,7,draft|draft_verify,30.625343322753906,128.67426872253418,0.0,427,5,390,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,8,draft|draft_verify,257.69829750061035,125.65827369689941,0.0,432,54,446,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,9,draft|draft_verify,140.75446128845215,127.64692306518555,0.0,486,29,477,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,10,draft|draft_verify|target|target_rescue_verify,221.57740592956543,258.3193778991699,331.6969871520996,515,46,1051,20,515,47,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,11,draft|draft_verify,221.5750217437744,129.66156005859375,0.0,562,46,574,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,12,draft|draft_verify,93.29915046691895,131.98328018188477,0.0,608,19,595,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,13,draft|draft_verify,32.21917152404785,132.54642486572266,0.0,627,6,603,13,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,112,112,14,draft|draft_verify,56.67543411254883,132.22408294677734,0.0,633,10,615,14,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,1,draft|draft_verify,177.7939796447754,31.13245964050293,0.0,86,39,71,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,2,draft|draft_verify,52.58607864379883,28.500080108642578,0.0,125,11,84,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,3,draft|draft_verify,107.8176498413086,30.50994873046875,0.0,136,28,114,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,4,draft|draft_verify,132.18069076538086,51.26810073852539,0.0,164,28,144,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,5,draft|draft_verify,237.2608184814453,60.51993370056152,0.0,192,51,197,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,6,draft|draft_verify|target|target_rescue_verify,207.0181369781494,123.24738502502441,226.6845703125,243,45,473,12,243,30,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,7,draft|draft_verify,89.99109268188477,68.55463981628418,0.0,273,18,249,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,8,draft|draft_verify,142.59576797485352,79.93173599243164,0.0,291,29,280,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,9,draft|draft_verify|target|target_rescue_verify,142.3656940460205,178.60078811645508,320.3558921813965,320,29,635,18,320,42,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,113,113,10,draft|draft_verify,193.95732879638672,98.88172149658203,0.0,362,43,369,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,114,114,1,draft|draft_verify,2652.578830718994,140.93399047851562,0.0,131,535,613,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,1,draft|draft_verify,216.83692932128906,30.59840202331543,0.0,74,49,69,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,2,draft|draft_verify,133.44526290893555,30.85160255432129,0.0,123,30,101,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,3,draft|draft_verify,168.79940032958984,51.358699798583984,0.0,153,38,141,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,4,draft|draft_verify|target|target_rescue_verify,270.1678276062012,125.52857398986816,496.3335990905762,191,66,419,8,191,67,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,5,draft|draft_verify,55.17268180847168,74.56612586975098,0.0,258,11,223,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,6,draft|draft_verify,164.29376602172852,62.120676040649414,0.0,269,28,253,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,7,draft|draft_verify,134.93585586547852,77.57186889648438,0.0,297,27,282,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,8,draft|draft_verify,190.92488288879395,91.78566932678223,0.0,324,40,324,8,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,9,draft|draft_verify,109.01832580566406,92.12040901184082,0.0,364,23,349,9,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,10,draft|draft_verify,258.53729248046875,131.41465187072754,0.0,387,48,399,10,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,11,draft|draft_verify,54.93354797363281,131.4830780029297,0.0,435,11,412,11,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,12,draft|draft_verify,210.87265014648438,129.61959838867188,0.0,446,44,458,12,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,115,115,13,draft|draft_verify,136.00826263427734,145.32113075256348,0.0,490,28,488,13,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,1,draft|draft_verify,147.13573455810547,21.682024002075195,0.0,81,29,56,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,2,draft|draft_verify,330.71255683898926,33.50257873535156,0.0,110,66,124,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,3,draft|draft_verify,410.43567657470703,60.959577560424805,0.0,176,77,203,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,4,draft|draft_verify,165.0378704071045,61.30647659301758,0.0,253,34,239,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,5,draft|draft_verify,146.18396759033203,77.5918960571289,0.0,287,31,272,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,116,116,6,draft|draft_verify,90.21329879760742,78.01198959350586,0.0,318,18,292,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,1,draft|draft_verify,176.76711082458496,22.029638290405273,0.0,75,39,61,1,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,2,draft|draft_verify,123.12865257263184,30.204057693481445,0.0,114,27,90,2,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,3,draft|draft_verify,254.46248054504395,51.55205726623535,0.0,141,57,149,3,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,4,draft|draft_verify,314.6049976348877,60.953617095947266,0.0,198,70,221,4,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,5,draft|draft_verify,272.7816104888916,79.48517799377441,0.0,268,58,281,5,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,6,draft|draft_verify,585.1809978485107,143.63908767700195,0.0,326,113,396,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,117,117,7,draft|draft_verify,115.29850959777832,149.8091220855713,0.0,439,18,416,7,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,1,draft|draft_verify|target|backtracking_verify,565.7944679260254,87.33773231506348,465.7461643218994,81,114,241,2,81,71,1,2,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,2,draft|draft_verify|target|backtracking_verify,415.36927223205566,174.05176162719727,853.3804416656494,347,90,619,6,195,140,2,3,1
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,3,draft|draft_verify|target|target_rescue_verify,2728.3921241760254,553.8666248321533,2559.816837310791,772,584,2116,15,599,406,3,5,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,4,draft|draft_verify|target|target_rescue_verify|backtracking_verify,2649.4810581207275,697.2172260284424,2754.683017730713,1194,539,2962,20,1005,459,3,5,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,5,draft|draft_verify|target|target_rescue_verify,794.1181659698486,763.1902694702148,982.823371887207,1751,159,3374,25,1542,147,3,5,2
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,6,draft|draft_verify,78.31025123596191,63.5068416595459,0.0,221,17,195,6,0,0,1,1,0
math500,bbeam1,step-profile-config2-bbeam1-math500-exclusive0817,118,118,7,draft|draft_verify,255.90991973876953,62.323570251464844,0.0,238,55,252,7,0,0,1,1,0
