dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,82,82,9,draft|draft_verify,138.11802864074707,130.74445724487305,0.0,631,34,627,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,1,draft|draft_verify,120.10669708251953,21.894454956054688,0.0,79,31,57,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,2,draft|draft_verify,123.04067611694336,28.35392951965332,0.0,110,33,92,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,3,draft|draft_verify,128.82304191589355,29.374122619628906,0.0,143,34,128,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,4,draft|draft_verify,276.45301818847656,58.144330978393555,0.0,177,74,204,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,5,draft|draft_verify,249.45497512817383,75.36053657531738,0.0,251,65,271,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,6,draft|draft_verify,209.9313735961914,89.9190902709961,0.0,316,54,327,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,7,draft|draft_verify,151.41725540161133,98.37579727172852,0.0,370,39,368,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,8,draft|draft_verify,440.6776428222656,149.6875286102295,0.0,409,114,484,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,9,draft|draft_verify|target|target_rescue_verify,564.9363994598389,260.05005836486816,1502.7596950531006,523,145,1184,18,523,67,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,10,draft|draft_verify,127.06565856933594,129.12440299987793,0.0,590,31,586,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,83,83,11,draft|draft_verify,215.10839462280273,150.36702156066895,0.0,621,54,642,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,1,draft|draft_verify,307.4319362640381,50.08673667907715,0.0,112,83,141,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,2,draft|draft_verify|target|target_rescue_verify,1258.0177783966064,284.196138381958,6616.793632507324,195,315,926,4,195,327,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,3,draft|draft_verify,215.4548168182373,125.5197525024414,0.0,522,54,525,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,4,draft|draft_verify,353.11174392700195,130.7990550994873,0.0,576,91,618,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,5,draft|draft_verify,373.4867572784424,152.2374153137207,0.0,667,96,716,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,6,draft|draft_verify,212.19897270202637,171.90814018249512,0.0,763,54,772,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,84,84,7,draft|draft_verify,61.19203567504883,172.0101833343506,0.0,817,14,788,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,1,draft|draft_verify,210.7839584350586,29.698848724365234,0.0,117,57,120,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,2,draft|draft_verify,127.6698112487793,49.4842529296875,0.0,174,34,156,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,3,draft|draft_verify,283.63704681396484,59.19456481933594,0.0,208,76,234,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,4,draft|draft_verify,148.0729579925537,75.64139366149902,0.0,284,38,274,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,5,draft|draft_verify|target|target_rescue_verify,267.7295207977295,183.64620208740234,1687.009572982788,322,69,700,10,322,79,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,6,draft|draft_verify,122.68567085266113,123.71039390563965,0.0,401,31,388,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,7,draft|draft_verify,102.72669792175293,124.359130859375,0.0,432,26,416,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,8,draft|draft_verify,83.10103416442871,123.8555908203125,0.0,458,21,439,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,85,85,9,draft|draft_verify,78.07374000549316,125.36478042602539,0.0,479,19,460,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,86,86,1,draft|draft_verify,120.70584297180176,29.55484390258789,0.0,94,32,72,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,86,86,2,draft|draft_verify,140.29550552368164,29.594898223876953,0.0,126,38,112,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,86,86,3,draft|draft_verify,137.07804679870605,49.44419860839844,0.0,164,36,150,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,86,86,4,draft|draft_verify,151.35502815246582,58.66813659667969,0.0,200,41,193,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,86,86,5,draft|draft_verify,81.29191398620605,59.746742248535156,0.0,241,20,215,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,1,draft|draft_verify,232.9552173614502,29.095888137817383,0.0,79,63,89,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,2,draft|draft_verify,118.19887161254883,29.352664947509766,0.0,142,32,123,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,3,draft|draft_verify,63.00950050354004,55.36937713623047,0.0,174,17,142,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,4,draft|draft_verify,462.2786045074463,85.26825904846191,0.0,191,123,267,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,5,draft|draft_verify,74.85795021057129,85.35885810852051,0.0,314,19,288,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,6,draft|draft_verify,510.42723655700684,124.8016357421875,0.0,333,129,419,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,7,draft|draft_verify,144.01865005493164,124.96566772460938,0.0,462,37,458,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,8,draft|draft_verify,222.58996963500977,125.6258487701416,0.0,499,57,517,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,9,draft|draft_verify,361.3715171813965,130.51748275756836,0.0,556,93,612,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,10,draft|draft_verify,163.12098503112793,157.1800708770752,0.0,649,42,656,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,87,87,11,draft|draft_verify,140.37489891052246,151.67999267578125,0.0,691,35,693,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,1,draft|draft_verify,173.17771911621094,45.39966583251953,0.0,143,47,136,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,2,draft|draft_verify,220.51000595092773,58.489322662353516,0.0,190,60,198,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,3,draft|draft_verify|target|target_rescue_verify,234.42864418029785,162.73236274719238,2127.03013420105,250,61,563,6,250,102,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,4,draft|draft_verify|target|target_rescue_verify,463.46592903137207,280.8840274810791,2235.304355621338,352,120,838,8,352,110,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,5,draft|draft_verify,462.18419075012207,127.37154960632324,0.0,462,119,535,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,6,draft|draft_verify,588.5863304138184,151.5958309173584,0.0,581,155,692,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,7,draft|draft_verify,414.95823860168457,173.2156276702881,0.0,736,108,802,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,8,draft|draft_verify,392.66014099121094,197.50547409057617,0.0,844,102,906,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,9,draft|draft_verify,419.1153049468994,210.08777618408203,0.0,946,108,1016,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,10,draft|draft_verify,393.57519149780273,222.03397750854492,0.0,1054,102,1120,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,11,draft|draft_verify,417.21367835998535,256.32762908935547,0.0,1156,108,1230,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,12,draft|draft_verify,395.831823348999,276.123046875,0.0,1264,102,1334,12,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,13,draft|draft_verify,414.9150848388672,307.77454376220703,0.0,1366,108,1444,13,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,14,draft|draft_verify,389.97507095336914,327.2733688354492,0.0,1474,102,1548,14,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,15,draft|draft_verify,420.3517436981201,327.4087905883789,0.0,1576,108,1658,15,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,16,draft|draft_verify,397.01175689697266,359.783411026001,0.0,1684,102,1762,16,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,17,draft|draft_verify,417.91272163391113,390.8827304840088,0.0,1786,108,1872,17,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,18,draft|draft_verify,395.977258682251,402.52685546875,0.0,1894,102,1976,18,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,88,88,19,draft|draft_verify,418.63322257995605,431.6973686218262,0.0,1996,108,2086,19,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,1,draft|draft_verify,363.1482124328613,30.82442283630371,0.0,81,93,121,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,2,draft|draft_verify,95.5350399017334,49.072980880737305,0.0,174,25,148,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,3,draft|draft_verify|target|target_rescue_verify,261.7151737213135,126.25718116760254,1210.7844352722168,199,67,424,6,199,57,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,4,draft|draft_verify,207.75914192199707,86.77244186401367,0.0,256,53,262,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,5,draft|draft_verify|target|backtracking_verify,183.6714744567871,168.26891899108887,1010.8394622802734,309,47,624,10,309,49,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,6,draft|draft_verify|target|backtracking_verify,348.8657474517822,286.91601753234863,691.8931007385254,714,89,1063,18,356,33,2,3,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,7,draft|draft_verify|target|backtracking_verify,359.0688705444336,512.0389461517334,1025.1953601837158,1192,91,1913,35,787,48,3,5,2
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,8,draft|draft_verify|target|target_rescue_verify,893.4946060180664,1139.1286849975586,4407.13095664978,2118,228,3877,72,1670,212,5,9,4
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,9,draft|draft_verify,90.88015556335449,125.64849853515625,0.0,480,23,466,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,10,draft|draft_verify|target|target_rescue_verify,187.56914138793945,252.98261642456055,982.9065799713135,503,48,1030,20,503,46,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,11,draft|draft_verify,161.81349754333496,126.75237655639648,0.0,549,41,557,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,12,draft|draft_verify,152.4958610534668,129.81367111206055,0.0,590,39,598,12,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,13,draft|draft_verify,114.53580856323242,130.7830810546875,0.0,629,29,629,13,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,14,draft|draft_verify,101.3631820678711,150.30384063720703,0.0,658,23,654,14,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,15,draft|draft_verify,199.8612880706787,151.6127586364746,0.0,681,52,708,15,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,89,89,16,draft|draft_verify,142.96507835388184,153.1224250793457,0.0,733,36,746,16,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,90,90,1,draft|draft_verify,184.68070030212402,29.088735580444336,0.0,99,50,95,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,90,90,2,draft|draft_verify,33.46657752990723,29.942989349365234,0.0,149,9,106,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,90,90,3,draft|draft_verify,278.4454822540283,57.18421936035156,0.0,158,77,185,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,90,90,4,draft|draft_verify,184.159517288208,59.6766471862793,0.0,235,49,236,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,90,90,5,draft|draft_verify|target|target_rescue_verify,149.8723030090332,161.55338287353516,1021.5303897857666,284,38,560,10,284,46,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,91,91,1,draft|draft_verify,252.03490257263184,33.69736671447754,0.0,99,66,111,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,91,91,2,draft|draft_verify,188.51256370544434,56.83541297912598,0.0,165,50,163,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,91,91,3,draft|draft_verify,208.81032943725586,66.74432754516602,0.0,215,55,220,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,91,91,4,draft|draft_verify,39.63470458984375,67.12102890014648,0.0,270,9,231,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,1,draft|draft_verify,129.64344024658203,29.772520065307617,0.0,96,34,76,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,2,draft|draft_verify,103.8060188293457,29.849529266357422,0.0,130,27,105,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,3,draft|draft_verify,518.3441638946533,60.10603904724121,0.0,157,135,242,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,4,draft|draft_verify,76.09367370605469,77.13866233825684,0.0,292,19,263,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,5,draft|draft_verify,336.17377281188965,91.79949760437012,0.0,311,85,350,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,6,draft|draft_verify,87.70537376403809,92.27776527404785,0.0,396,22,374,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,7,draft|draft_verify,251.79028511047363,124.36175346374512,0.0,418,64,440,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,8,draft|draft_verify,51.561594009399414,124.82857704162598,0.0,482,13,455,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,9,draft|draft_verify|target|target_rescue_verify,354.23731803894043,263.7665271759033,2197.9122161865234,495,91,1107,18,495,102,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,10,draft|draft_verify,61.13481521606445,127.75087356567383,0.0,597,15,576,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,92,92,11,draft|draft_verify,79.07390594482422,129.47893142700195,0.0,612,19,597,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,1,draft|draft_verify,407.0608615875244,50.36592483520508,0.0,99,111,156,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,2,draft|draft_verify,89.56360816955566,50.16589164733887,0.0,210,23,181,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,3,draft|draft_verify,409.73448753356934,76.22456550598145,0.0,233,106,289,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,4,draft|draft_verify,384.3958377838135,123.30436706542969,0.0,339,99,390,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,5,draft|draft_verify,486.94801330566406,125.81992149353027,0.0,438,125,517,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,6,draft|draft_verify,287.99939155578613,129.5766830444336,0.0,563,74,593,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,93,93,7,draft|draft_verify,75.23536682128906,129.93168830871582,0.0,637,18,613,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,1,draft|draft_verify|target|backtracking_verify,140.20061492919922,247.38025665283203,771.9738483428955,404,35,772,2,404,37,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,2,draft|draft_verify|target|target_rescue_verify,842.7343368530273,542.3774719238281,1827.3224830627441,880,216,1850,8,880,82,2,4,2
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,3,draft|draft_verify|target|target_rescue_verify,420.50886154174805,273.5321521759033,1575.118064880371,482,105,1046,6,482,77,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,4,draft|draft_verify|target|backtracking_verify,383.0132484436035,259.4301700592041,1498.0270862579346,559,98,1193,8,559,73,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,5,draft|draft_verify|target|target_rescue_verify|backtracking_verify,915.0032997131348,647.8526592254639,5156.355381011963,1289,217,2864,20,1289,253,2,4,2
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,6,draft|draft_verify|target|target_rescue_verify|backtracking_verify,949.1963386535645,633.2833766937256,2530.061721801758,1393,220,2952,24,1393,122,2,4,2
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,7,draft|draft_verify|target|target_rescue_verify,465.6081199645996,514.2107009887695,1936.8937015533447,1484,118,2324,21,754,94,2,3,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,8,draft|draft_verify|target|target_rescue_verify,873.8980293273926,389.6968364715576,1812.9992485046387,791,213,1803,16,791,88,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,9,draft|draft_verify|target|target_rescue_verify,498.9619255065918,392.5442695617676,1464.571475982666,879,128,1881,18,879,71,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,10,draft|draft_verify,331.47335052490234,199.67007637023926,0.0,950,84,998,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,11,draft|draft_verify|target|backtracking_verify,309.1387748718262,459.33055877685547,2126.8656253814697,1034,79,2183,22,1034,104,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,12,draft|draft_verify|target|target_rescue_verify,287.2748374938965,517.2989368438721,1926.1744022369385,1113,73,2327,24,1113,92,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,13,draft|draft_verify|target|target_rescue_verify,110.16678810119629,530.5972099304199,2029.9644470214844,1205,26,2475,26,1205,99,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,94,94,14,draft|draft_verify,106.0037612915039,273.9756107330322,0.0,1304,25,1301,14,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,1,draft|draft_verify,478.53875160217285,59.13805961608887,0.0,135,123,205,1,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,2,draft|draft_verify,238.76476287841797,74.89776611328125,0.0,258,58,265,2,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,3,draft|draft_verify,342.9076671600342,90.93427658081055,0.0,316,84,351,3,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,4,draft|draft_verify,226.9444465637207,124.4504451751709,0.0,400,58,411,4,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,5,draft|draft_verify,90.80171585083008,123.27384948730469,0.0,458,23,436,5,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,6,draft|draft_verify,202.86226272583008,142.3177719116211,0.0,481,46,484,6,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,7,draft|draft_verify,48.19154739379883,135.18309593200684,0.0,527,12,498,7,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,8,draft|draft_verify,207.64994621276855,127.03704833984375,0.0,539,53,553,8,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,9,draft|draft_verify,199.20992851257324,129.41408157348633,0.0,592,51,606,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,10,draft|draft_verify,247.1752166748047,150.4836082458496,0.0,643,63,671,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,11,draft|draft_verify,37.244319915771484,151.5977382659912,0.0,706,9,682,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,12,draft|draft_verify,91.31097793579102,151.8995761871338,0.0,715,23,707,12,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,13,draft|draft_verify,59.50140953063965,152.1780490875244,0.0,738,15,724,13,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,14,draft|draft_verify,56.730031967163086,152.89688110351562,0.0,753,14,740,14,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,15,draft|draft_verify,40.845394134521484,156.06069564819336,0.0,767,10,752,15,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,16,draft|draft_verify,133.76140594482422,171.91529273986816,0.0,777,34,788,16,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,95,95,17,draft|draft_verify,72.08514213562012,173.1710433959961,0.0,811,17,807,17,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,1,draft|draft_verify|target|target_rescue_verify,6667.659759521484,460.09182929992676,2093.179225921631,164,1666,1988,2,164,102,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,2,draft|draft_verify|target|target_rescue_verify,417.0727729797363,162.44816780090332,691.5686130523682,266,107,568,4,266,33,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,3,draft|draft_verify|target|target_rescue_verify,328.02295684814453,194.34785842895508,1755.3761005401611,299,85,669,6,299,86,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,4,draft|draft_verify|target|target_rescue_verify,730.8330535888672,267.9615020751953,2177.931308746338,385,188,969,8,385,107,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,5,draft|draft_verify|target|backtracking_verify,290.19904136657715,267.03763008117676,3378.7012100219727,492,75,1134,10,492,167,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,6,draft|draft_verify|target|target_rescue_verify,290.3718948364258,403.78808975219727,763.9195919036865,1226,72,1769,18,567,36,2,3,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,7,draft|draft_verify|target|target_rescue_verify,674.3607521057129,362.154483795166,3551.6960620880127,697,176,1661,14,697,175,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,8,draft|draft_verify|target|target_rescue_verify,369.75908279418945,414.3340587615967,1900.754690170288,872,93,1850,16,872,93,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,9,draft|draft_verify,138.9749050140381,200.19054412841797,0.0,965,35,962,9,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,10,draft|draft_verify,371.3676929473877,225.22330284118652,0.0,1000,96,1060,10,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,11,draft|draft_verify,298.65217208862305,228.6243438720703,0.0,1096,77,1139,11,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,12,draft|draft_verify|target|target_rescue_verify,225.8594036102295,510.8370780944824,1194.796085357666,1173,58,2395,24,1173,55,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,13,draft|draft_verify|target|target_rescue_verify,132.97367095947266,549.4945049285889,2131.3693523406982,1228,33,2533,26,1228,104,1,2,1
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,14,draft|draft_verify,158.8902473449707,274.0797996520996,0.0,1332,40,1344,14,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,15,draft|draft_verify,384.6313953399658,308.0251216888428,0.0,1372,96,1442,15,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,16,draft|draft_verify,330.84678649902344,311.02490425109863,0.0,1468,81,1525,16,0,0,1,1,0
math500,bbeam1,step-profile-config1-bbeam1-math500-exclusive0817,96,96,17,draft|draft_verify,216.27116203308105,327.96788215637207,0.0,1549,53,1580,17,0,0,1,1,0
