dataset,method,run_tag,example_idx,problem_ordinal,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,prm_input_tokens,prm_output_rewards,target_input_tokens,target_output_tokens,draft_calls,prm_calls,target_calls
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,392,392,5,draft|draft_verify,95.70717811584473,97.13172912597656,0.0,367,24,344,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,392,392,6,draft|draft_verify,175.83441734313965,123.1083869934082,0.0,391,43,388,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,392,392,7,draft|draft_verify,107.75423049926758,124.24707412719727,0.0,434,25,415,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,1,draft|draft_verify,85.174560546875,20.702362060546875,0.0,92,21,59,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,2,draft|draft_verify,192.31367111206055,29.25896644592285,0.0,113,50,111,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,3,draft|draft_verify,265.0108337402344,49.98183250427246,0.0,163,69,182,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,4,draft|draft_verify|target|target_rescue_verify,7829.6959400177,571.7244148254395,2356.8897247314453,232,2048,2530,8,232,114,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,5,draft|draft_verify,476.6266345977783,136.02662086486816,0.0,346,126,426,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,393,393,6,draft|draft_verify,95.51405906677246,125.09608268737793,0.0,472,24,452,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,1,draft|draft_verify|target|backtracking_verify,113.82508277893066,50.376176834106445,354.43902015686035,99,30,136,2,99,16,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,2,draft|draft_verify|target|target_rescue_verify,502.3488998413086,137.8641128540039,1248.0294704437256,244,133,410,6,129,60,2,3,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,3,draft|draft_verify|target|target_rescue_verify,453.90820503234863,190.38867950439453,1707.9558372497559,346,123,592,9,189,84,2,3,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,4,draft|draft_verify|target|target_rescue_verify,339.62082862854004,274.89209175109863,1512.859582901001,483,88,934,16,483,72,2,4,2
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,5,draft|draft_verify,130.7055950164795,59.01956558227539,0.0,223,35,212,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,6,draft|draft_verify,102.01764106750488,58.981895446777344,0.0,258,26,240,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,7,draft|draft_verify|target|backtracking_verify,64.60928916931152,154.67214584350586,471.113920211792,284,17,522,14,284,21,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,394,394,8,draft|draft_verify|target|target_rescue_verify,57.59477615356445,151.3805389404297,339.79225158691406,301,15,552,16,301,15,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,1,draft|draft_verify,70.60933113098145,29.421329498291016,0.0,129,19,94,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,2,draft|draft_verify|target|target_rescue_verify,215.60430526733398,107.3455810546875,1617.1913146972656,148,58,329,4,148,79,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,3,draft|draft_verify,104.2168140411377,66.52379035949707,0.0,227,28,205,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,4,draft|draft_verify,102.57267951965332,66.82443618774414,0.0,255,27,234,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,5,draft|draft_verify,121.01554870605469,84.88845825195312,0.0,282,32,268,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,6,draft|draft_verify|target|target_rescue_verify,324.4755268096924,191.64204597473145,1260.0173950195312,314,82,683,12,314,61,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,7,draft|draft_verify,198.33898544311523,124.35245513916016,0.0,375,52,385,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,395,395,8,draft|draft_verify,85.34574508666992,124.3278980255127,0.0,427,21,408,8,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,1,draft|draft_verify,83.86707305908203,29.981613159179688,0.0,98,22,66,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,2,draft|draft_verify,203.00555229187012,29.759883880615234,0.0,120,56,124,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,3,draft|draft_verify,148.90623092651367,49.050331115722656,0.0,176,40,166,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,4,draft|draft_verify,149.09815788269043,58.45165252685547,0.0,216,40,208,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,5,draft|draft_verify,138.34810256958008,59.04984474182129,0.0,256,35,245,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,6,draft|draft_verify|target|target_rescue_verify,167.7992343902588,162.8563404083252,920.0472831726074,291,43,579,12,291,42,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,396,396,7,draft|draft_verify,62.9122257232666,79.36334609985352,0.0,333,15,306,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,1,draft|draft_verify,103.3928394317627,29.58369255065918,0.0,102,28,76,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,2,draft|draft_verify,137.3739242553711,29.221534729003906,0.0,130,38,116,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,3,draft|draft_verify,129.6844482421875,48.9659309387207,0.0,168,36,154,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,4,draft|draft_verify|target|target_rescue_verify,217.26560592651367,122.10416793823242,740.7290935516357,204,60,406,8,204,34,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,5,draft|draft_verify,197.71480560302734,67.14415550231934,0.0,238,53,245,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,397,397,6,draft|draft_verify,83.49061012268066,85.08110046386719,0.0,291,21,268,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,1,draft|draft_verify,99.82442855834961,31.260013580322266,0.0,115,27,88,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,2,draft|draft_verify,98.03962707519531,32.091617584228516,0.0,142,27,117,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,3,draft|draft_verify,219.63763236999512,54.30197715759277,0.0,169,61,180,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,4,draft|draft_verify,255.01346588134766,64.92233276367188,0.0,230,69,251,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,5,draft|draft_verify,259.7978115081787,98.40798377990723,0.0,299,70,323,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,398,398,6,draft|draft_verify,76.12252235412598,91.40992164611816,0.0,369,19,344,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,1,draft|draft_verify,91.64881706237793,29.63113784790039,0.0,95,25,66,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,2,draft|draft_verify,68.42851638793945,27.861356735229492,0.0,120,19,87,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,3,draft|draft_verify,207.6432704925537,48.935651779174805,0.0,139,58,147,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,4,draft|draft_verify,205.55973052978516,58.85624885559082,0.0,197,57,206,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,5,draft|draft_verify|target|target_rescue_verify,226.7310619354248,163.9406681060791,1223.3452796936035,254,56,529,10,254,57,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,399,399,6,draft|draft_verify,81.66146278381348,80.12199401855469,0.0,311,19,286,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,400,400,1,draft|draft_verify,63.48824501037598,19.79660987854004,0.0,92,17,55,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,400,400,2,draft|draft_verify,84.30314064025879,29.31833267211914,0.0,109,23,80,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,400,400,3,draft|draft_verify,224.3509292602539,49.324989318847656,0.0,132,62,144,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,400,400,4,draft|draft_verify,274.5528221130371,59.25774574279785,0.0,194,75,221,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,400,400,5,draft|draft_verify,80.81221580505371,59.25345420837402,0.0,269,20,243,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,1,draft|draft_verify,66.9105052947998,20.84064483642578,0.0,95,18,59,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,2,draft|draft_verify,160.2919101715088,29.505252838134766,0.0,113,44,105,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,3,draft|draft_verify,66.38216972351074,33.5078239440918,0.0,157,18,125,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,4,draft|draft_verify,388.5915279388428,66.6654109954834,0.0,175,106,233,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,5,draft|draft_verify,73.3327865600586,64.21995162963867,0.0,281,19,254,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,6,draft|draft_verify,68.79401206970215,79.58650588989258,0.0,300,18,274,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,7,draft|draft_verify,73.99725914001465,77.37946510314941,0.0,318,19,295,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,8,draft|draft_verify,228.70302200317383,91.67265892028809,0.0,337,60,357,8,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,401,401,9,draft|draft_verify,85.44492721557617,91.53938293457031,0.0,397,21,380,9,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,1,draft|draft_verify,88.55080604553223,29.30474281311035,0.0,120,24,90,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,2,draft|draft_verify,208.70137214660645,49.24726486206055,0.0,144,57,149,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,3,draft|draft_verify,206.7880630493164,58.96735191345215,0.0,201,56,207,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,4,draft|draft_verify,182.5730800628662,59.94749069213867,0.0,257,47,256,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,5,draft|draft_verify|target|target_rescue_verify,179.45384979248047,179.07214164733887,1763.608455657959,304,47,647,10,304,84,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,6,draft|draft_verify,217.88835525512695,124.45473670959473,0.0,388,57,401,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,402,402,7,draft|draft_verify,88.93680572509766,124.43041801452637,0.0,445,22,425,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,1,draft|draft_verify,110.99958419799805,29.64329719543457,0.0,124,30,100,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,2,draft|draft_verify,292.5593852996826,50.022125244140625,0.0,154,80,182,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,3,draft|draft_verify,307.6608180999756,75.9897232055664,0.0,234,82,266,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,4,draft|draft_verify|target|target_rescue_verify,292.56367683410645,233.1717014312744,2458.343982696533,316,77,731,8,316,118,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,5,draft|draft_verify|target|target_rescue_verify,526.447057723999,255.29742240905762,1591.7840003967285,434,138,992,10,434,78,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,6,draft|draft_verify,569.9365139007568,130.3112506866455,0.0,512,148,616,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,403,403,7,draft|draft_verify,105.73458671569824,151.123046875,0.0,660,26,644,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,1,draft|draft_verify,71.6097354888916,20.887136459350586,0.0,98,19,63,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,2,draft|draft_verify|target|target_rescue_verify,220.6742763519287,87.78905868530273,2157.5868129730225,117,60,296,4,117,106,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,3,draft|draft_verify,364.83192443847656,85.36911010742188,0.0,223,93,266,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,4,draft|draft_verify,255.67030906677246,98.85072708129883,0.0,316,65,333,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,5,draft|draft_verify,209.95283126831055,130.66744804382324,0.0,381,54,389,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,6,draft|draft_verify,109.59124565124512,124.80783462524414,0.0,435,28,419,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,404,404,7,draft|draft_verify,82.81397819519043,124.73320960998535,0.0,463,20,441,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,1,draft|draft_verify,126.49226188659668,45.7761287689209,0.0,150,34,130,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,2,draft|draft_verify|target|target_rescue_verify,308.06779861450195,126.89733505249023,1419.7418689727783,184,83,414,4,184,67,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,3,draft|draft_verify,150.49147605895996,66.64204597473145,0.0,251,39,240,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,4,draft|draft_verify,182.8022003173828,85.39390563964844,0.0,290,48,290,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,5,draft|draft_verify,194.64778900146484,102.44607925415039,0.0,338,48,340,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,6,draft|draft_verify,166.51439666748047,123.00252914428711,0.0,386,43,385,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,7,draft|draft_verify,177.91318893432617,123.65007400512695,0.0,429,46,433,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,8,draft|draft_verify,177.4916648864746,140.9742832183838,0.0,475,46,481,8,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,9,draft|draft_verify,197.42846488952637,125.5195140838623,0.0,521,51,534,9,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,405,405,10,draft|draft_verify,147.57490158081055,125.63467025756836,0.0,572,37,573,10,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,1,draft|draft_verify,174.8650074005127,29.762744903564453,0.0,129,46,121,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,2,draft|draft_verify,51.688432693481445,48.722267150878906,0.0,175,14,137,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,3,draft|draft_verify|target|target_rescue_verify,150.32196044921875,99.20668601989746,523.1857299804688,189,40,340,6,189,22,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,4,draft|draft_verify,56.27894401550293,49.82495307922363,0.0,211,15,178,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,5,draft|draft_verify,169.86393928527832,66.40934944152832,0.0,226,46,226,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,6,draft|draft_verify,57.48391151428223,64.65864181518555,0.0,272,15,243,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,7,draft|draft_verify,140.8708095550537,75.16217231750488,0.0,287,36,281,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,8,draft|draft_verify|target|target_rescue_verify,61.38491630554199,152.23217010498047,451.40790939331055,323,16,602,16,323,20,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,9,draft|draft_verify,81.68435096740723,90.28506278991699,0.0,343,21,326,9,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,406,406,10,draft|draft_verify,42.603254318237305,90.76070785522461,0.0,364,10,338,10,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,1,draft|draft_verify,67.74687767028809,29.9532413482666,0.0,150,18,114,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,2,draft|draft_verify|target|target_rescue_verify,322.71766662597656,127.47573852539062,2533.060073852539,168,86,442,4,168,124,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,3,draft|draft_verify,129.91070747375488,85.34431457519531,0.0,292,32,274,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,4,draft|draft_verify|target|target_rescue_verify,325.90770721435547,191.32709503173828,1314.3737316131592,324,83,699,8,324,64,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,5,draft|draft_verify,299.6938228607178,124.07922744750977,0.0,388,76,418,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,407,407,6,draft|draft_verify,77.09741592407227,124.26614761352539,0.0,464,19,439,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,1,draft|draft_verify,63.60268592834473,30.955791473388672,0.0,139,17,102,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,2,draft|draft_verify,239.95184898376465,50.07219314575195,0.0,156,66,170,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,3,draft|draft_verify,59.385061264038086,56.74242973327637,0.0,222,16,188,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,4,draft|draft_verify,197.3400115966797,59.28993225097656,0.0,238,53,243,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,5,draft|draft_verify,60.753583908081055,76.03168487548828,0.0,291,16,261,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,6,draft|draft_verify|target|target_rescue_verify,196.46096229553223,152.8007984161377,466.1903381347656,307,52,596,12,307,18,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,7,draft|draft_verify,58.82596969604492,75.46377182006836,0.0,325,15,298,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,8,draft|draft_verify|target|target_rescue_verify,194.35906410217285,183.28070640563965,1031.1713218688965,340,51,701,16,340,50,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,9,draft|draft_verify,94.55657005310059,92.08536148071289,0.0,390,24,376,9,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,10,draft|draft_verify,159.09123420715332,123.90446662902832,0.0,414,41,419,10,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,11,draft|draft_verify,58.73918533325195,125.04744529724121,0.0,455,15,436,11,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,12,draft|draft_verify,210.82401275634766,141.92843437194824,0.0,470,55,493,12,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,13,draft|draft_verify|target|target_rescue_verify,58.734893798828125,261.31463050842285,944.2019462585449,525,14,1048,26,525,44,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,408,408,14,draft|draft_verify,60.689449310302734,126.10650062561035,0.0,569,14,555,14,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,1,draft|draft_verify,93.43624114990234,29.46186065673828,0.0,129,25,100,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,2,draft|draft_verify,99.5943546295166,45.21059989929199,0.0,154,27,129,2,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,3,draft|draft_verify,238.19494247436523,58.379173278808594,0.0,181,65,196,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,4,draft|draft_verify|target|target_rescue_verify,198.0729103088379,126.47461891174316,810.1339340209961,246,52,485,8,246,37,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,5,draft|draft_verify|target|target_rescue_verify,268.95833015441895,188.5077953338623,2111.2334728240967,283,69,647,10,283,104,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,6,draft|draft_verify,398.45824241638184,124.05157089233398,0.0,387,104,447,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,7,draft|draft_verify|target|target_rescue_verify,232.16652870178223,271.7163562774658,1265.3419971466064,491,61,1020,14,491,61,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,8,draft|draft_verify,233.28328132629395,126.44290924072266,0.0,552,61,573,8,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,9,draft|draft_verify,332.20982551574707,150.46405792236328,0.0,613,87,662,9,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,409,409,10,draft|draft_verify,128.42273712158203,156.86511993408203,0.0,700,32,696,10,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,1,draft|draft_verify,134.42325592041016,49.653053283691406,0.0,163,36,145,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,2,draft|draft_verify|target|target_rescue_verify,448.13060760498047,163.41543197631836,2335.075616836548,199,120,527,4,199,113,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,3,draft|draft_verify,124.89724159240723,81.21728897094727,0.0,312,32,294,3,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,4,draft|draft_verify,169.16131973266602,97.00632095336914,0.0,344,44,340,4,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,5,draft|draft_verify,332.03601837158203,133.93664360046387,0.0,388,87,429,5,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,6,draft|draft_verify,153.46741676330566,125.85067749023438,0.0,475,40,471,6,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,410,410,7,draft|draft_verify,62.505245208740234,142.83037185668945,0.0,515,16,488,7,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,411,411,1,draft|draft_verify,56.09011650085449,28.909921646118164,0.0,125,15,86,1,0,0,1,1,0
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,411,411,2,draft|draft_verify|target|target_rescue_verify,174.8335361480713,103.55830192565918,1512.131690979004,140,48,297,4,140,73,1,2,1
gsm8k,bbeam1,step-profile-config1-bbeam1-gsm8k-exclusive0817,411,411,3,draft|draft_verify,258.5170269012451,67.31557846069336,0.0,213,69,232,3,0,0,1,1,0
